Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
guillerminas-escolares-cavatini-eda-100-cuero-vacuno;;;Talle;36;Color;negro;;;131,999.00;;0.60;10.00;15.00;25.00;5;960003220036;960003220036;;;;;;;;;;;;
guillerminas-escolares-cavatini-eda-100-cuero-vacuno;;;Talle;37;Color;negro;;;65,799.00;;0.60;10.00;15.00;25.00;0;960003220037;960003220037;;;;;;;;;;;;
guillerminas-escolares-cavatini-eda-100-cuero-vacuno;;;Talle;39;Color;negro;;;131,999.00;;0.60;10.00;15.00;25.00;1;960003220039;960003220039;;;;;;;;;;;;
guillerminas-escolares-cavatini-eda-100-cuero-vacuno;;;Talle;40;Color;negro;;;131,999.00;;0.60;10.00;15.00;25.00;1;960003220040;960003220040;;;;;;;;;;;;
bota-topper-candun-negro-basketball;Zapatillas Bota Topper Candun Negro;DEPORTES > BASQUET;Talle;35;Color;negro;;;131,999.00;;0.70;10.00;20.00;30.00;1;668598130035;668598130035;SI;NO;"<p data-path-to-node=""7"">Las <strong data-path-to-node=""7"" data-index-in-node=""4"">zapatillas Topper Candun</strong> capturan toda la esencia y la est&eacute;tica del b&aacute;squet que tanto busc&aacute;s, combinando un alto rendimiento deportivo con un dise&ntilde;o de vanguardia. Su capellada est&aacute; construida con <strong data-path-to-node=""7"" data-index-in-node=""201"">tejidos de alta respirabilidad</strong> en la zona delantera, complementados con perforaciones estrat&eacute;gicas en la punta que aseguran una ventilaci&oacute;n &oacute;ptima incluso en los momentos de mayor intensidad. Para garantizar la resistencia, incorporan una <strong data-path-to-node=""7"" data-index-in-node=""440"">pieza r&iacute;gida en el tal&oacute;n</strong> que protege el pie y aumenta la durabilidad del calzado frente al desgaste constante.</p>
<p data-path-to-node=""8"">Dise&ntilde;adas con un formato de <strong data-path-to-node=""8"" data-index-in-node=""28"">ca&ntilde;a media tipo bota</strong>, estas zapatillas ofrecen un ajuste perfecto y mayor estabilidad en el tobillo, permitiendo que cada salto y movimiento sea m&aacute;s preciso y seguro. La comodidad est&aacute; respaldada por una <strong data-path-to-node=""8"" data-index-in-node=""232"">entresuela de EVA acolchada</strong> que aporta una suavidad excepcional en cada impacto, mientras que su <strong data-path-to-node=""8"" data-index-in-node=""329"">suela de goma antideslizante</strong> brinda la tracci&oacute;n y reacci&oacute;n necesarias para brillar en superficies de cemento. Con su cuello y leng&uuml;eta acolchados, las Topper Candun son la fusi&oacute;n ideal entre soporte t&eacute;cnico y confort para tu d&iacute;a a d&iacute;a.</p>";basketball, basquet, bota, botas, candun, media cana, topper, topper basquet;Zapatillas Topper Candun Básquet;Llevá tu juego al siguiente nivel con las Topper Candun. Zapatillas de básquet con caña media, amortiguación de EVA y alta respirabilidad. ¡Comprá ahora!;Topper;SI;;;;
bota-topper-candun-negro-basketball;;;Talle;39;Color;negro;;;131,999.00;;0.85;10.00;20.00;30.00;3;668598130039;668598130039;;;;;;;;;;;;
bota-topper-candun-negro-basketball;;;Talle;40;Color;negro;;;131,999.00;;0.85;10.00;20.00;30.00;1;668598130040;668598130040;;;;;;;;;;;;
bota-topper-candun-negro-basketball;;;Talle;41;Color;negro;;;131,999.00;;0.85;10.00;20.00;30.00;8;668598130041;668598130041;;;;;;;;;;;;
bota-topper-candun-negro-basketball;;;Talle;42;Color;negro;;;131,999.00;;0.85;10.00;20.00;30.00;4;668598130042;668598130042;;;;;;;;;;;;
bota-topper-candun-negro-basketball;;;Talle;43;Color;negro;;;131,999.00;;0.85;10.00;20.00;30.00;3;668598130043;668598130043;;;;;;;;;;;;
bota-topper-candun-negro-basketball;;;Talle;44;Color;negro;;;131,999.00;;0.85;10.00;20.00;30.00;8;668598130044;668598130044;;;;;;;;;;;;
bota-topper-candun-negro-basketball;;;Talle;45;Color;negro;;;131,999.00;;0.85;10.00;20.00;30.00;3;668598130045;668598130045;;;;;;;;;;;;
suffle-1600-chinela-guinda;Chinela Suffle 1600 Guinda;HOMBRE > CALZADO;Talle;38;Color;guinda;;;33,499.00;;0.40;10.00;20.00;30.00;1;712160003138;712160003138;SI;NO;"<p data-path-to-node=""7"">Las <strong data-path-to-node=""7"" data-index-in-node=""4"">chinelas Suffl&eacute; Modelo 1600</strong> est&aacute;n dise&ntilde;adas para brindar el m&aacute;ximo confort y descanso que tus pies necesitan al llegar a casa. Confeccionadas con <strong data-path-to-node=""7"" data-index-in-node=""151"">cuero ecol&oacute;gico</strong> de alta calidad, ofrecen una est&eacute;tica sobria y cl&aacute;sica en un dise&ntilde;o liso que garantiza durabilidad y una limpieza sumamente sencilla. Su estructura est&aacute; pensada espec&iacute;ficamente para el hombre adulto que busca un calzado de descanso que no solo sea c&oacute;modo, sino tambi&eacute;n resistente para el uso diario en el interior del hogar.</p>
<p data-path-to-node=""8"">Lo que realmente distingue a este modelo es su <strong data-path-to-node=""8"" data-index-in-node=""47"">suela de goma</strong>, que proporciona un agarre seguro y evita deslizamientos accidentales en superficies lisas como cer&aacute;micos o madera. A diferencia de las pantuflas convencionales con suela de tela, la base de goma de las Suffl&eacute; permite una <strong data-path-to-node=""8"" data-index-in-node=""283"">pisada firme y estable</strong>, protegiendo el pie del fr&iacute;o del suelo y extendiendo la vida &uacute;til del producto. Con un calce relajado y materiales seleccionados para el bienestar, estas pantuflas se convierten en el aliado ideal para disfrutar de tus momentos de relax con la confianza y calidad que solo <strong data-path-to-node=""8"" data-index-in-node=""579"">Suffl&eacute;</strong> puede ofrecer.</p>";calzado de casa, chinelas, descanso, hombre, pantuflas, suela de goma, suffle, tira cruzada;Chinelas/Pantuflas Sufflé 1600 Hombre | Cuero Ecológico y Goma;Descubrí las chinelas/pantuflas Sufflé para hombre. Confeccionadas en cuero ecológico con suela de goma antideslizante para mayor confort y seguridad en casa.;Suffle;SI;;;;
suffle-1600-chinela-guinda;;;Talle;39;Color;guinda;;;33,499.00;;0.40;10.00;20.00;30.00;4;712160003139;712160003139;;;;;;;;;;;;
suffle-1600-chinela-guinda;;;Talle;40;Color;guinda;;;33,499.00;;0.40;10.00;20.00;30.00;3;712160003140;712160003140;;;;;;;;;;;;
suffle-1600-chinela-guinda;;;Talle;41;Color;guinda;;;33,499.00;;0.40;10.00;20.00;30.00;1;712160003141;712160003141;;;;;;;;;;;;
suffle-1600-chinela-guinda;;;Talle;42;Color;guinda;;;33,499.00;;0.40;10.00;20.00;30.00;6;712160003142;712160003142;;;;;;;;;;;;
suffle-1600-chinela-guinda;;;Talle;43;Color;guinda;;;33,499.00;;0.40;10.00;20.00;30.00;1;712160003143;712160003143;;;;;;;;;;;;
suffle-1600-chinela-guinda;;;Talle;44;Color;guinda;;;33,499.00;;0.40;10.00;20.00;30.00;10;712160003144;712160003144;;;;;;;;;;;;
suffle-1600-chinela-guinda;;;Talle;45;Color;guinda;;;33,499.00;;0.40;10.00;20.00;30.00;3;712160003145;712160003145;;;;;;;;;;;;
suffle-1600-chinela-azul;Chinela Suffle 1600 Azul;HOMBRE > CALZADO;Talle;38;Color;azul;;;33,499.00;;0.40;10.00;20.00;30.00;2;712160000238;712160000238;SI;NO;"<p data-path-to-node=""7"">Las <strong data-path-to-node=""7"" data-index-in-node=""4"">chinelas Suffl&eacute; Modelo 1600</strong> est&aacute;n dise&ntilde;adas para brindar el m&aacute;ximo confort y descanso que tus pies necesitan al llegar a casa. Confeccionadas con <strong data-path-to-node=""7"" data-index-in-node=""151"">cuero ecol&oacute;gico</strong> de alta calidad, ofrecen una est&eacute;tica sobria y cl&aacute;sica en un dise&ntilde;o liso que garantiza durabilidad y una limpieza sumamente sencilla. Su estructura est&aacute; pensada espec&iacute;ficamente para el hombre adulto que busca un calzado de descanso que no solo sea c&oacute;modo, sino tambi&eacute;n resistente para el uso diario en el interior del hogar.</p>
<p data-path-to-node=""8"">Lo que realmente distingue a este modelo es su <strong data-path-to-node=""8"" data-index-in-node=""47"">suela de goma</strong>, que proporciona un agarre seguro y evita deslizamientos accidentales en superficies lisas como cer&aacute;micos o madera. A diferencia de las pantuflas convencionales con suela de tela, la base de goma de las Suffl&eacute; permite una <strong data-path-to-node=""8"" data-index-in-node=""283"">pisada firme y estable</strong>, protegiendo el pie del fr&iacute;o del suelo y extendiendo la vida &uacute;til del producto. Con un calce relajado y materiales seleccionados para el bienestar, estas pantuflas se convierten en el aliado ideal para disfrutar de tus momentos de relax con la confianza y calidad que solo <strong data-path-to-node=""8"" data-index-in-node=""579"">Suffl&eacute;</strong> puede ofrecer.</p>";calzado de casa, chinelas, descanso, hombre, pantuflas, suela de goma, suffle, tira cruzada;Chinelas/Pantuflas Sufflé 1600 Hombre | Cuero Ecológico y Goma;Descubrí las chinelas/pantuflas Sufflé para hombre. Confeccionadas en cuero ecológico con suela de goma antideslizante para mayor confort y seguridad en casa.;Suffle;SI;;;;
suffle-1600-chinela-azul;;;Talle;39;Color;azul;;;33,499.00;;0.40;10.00;20.00;30.00;3;712160000239;712160000239;;;;;;;;;;;;
suffle-1600-chinela-azul;;;Talle;40;Color;azul;;;33,499.00;;0.40;10.00;20.00;30.00;2;712160000240;712160000240;;;;;;;;;;;;
suffle-1600-chinela-azul;;;Talle;41;Color;azul;;;33,499.00;;0.40;10.00;20.00;30.00;1;712160000241;712160000241;;;;;;;;;;;;
suffle-1600-chinela-azul;;;Talle;42;Color;azul;;;33,499.00;;0.40;10.00;20.00;30.00;4;712160000242;712160000242;;;;;;;;;;;;
suffle-1600-chinela-azul;;;Talle;43;Color;azul;;;33,499.00;;0.40;10.00;20.00;30.00;3;712160000243;712160000243;;;;;;;;;;;;
suffle-1600-chinela-azul;;;Talle;45;Color;azul;;;33,499.00;;0.40;10.00;20.00;30.00;4;712160000245;712160000245;;;;;;;;;;;;
zapatillas-topper-akron-negro-gris;Zapatillas Topper Akron Negro/Gris;HOMBRE > CALZADO > Zapatillas Deportivas, HOMBRE > CALZADO > Zapatillas Urbanas, HOMBRE > DEPORTES, DEPORTES > RUNNING;Talle;39;Color;negro/gris;;;121,999.00;;0.65;10.00;15.00;25.00;0;668531980039;668531980039;SI;NO;"<p data-path-to-node=""7"">Las <strong data-path-to-node=""7"" data-index-in-node=""4"">zapatillas Topper Akron en color negro y gris</strong> combinan la fuerza del dise&ntilde;o retro de los <strong data-path-to-node=""7"" data-index-in-node=""93"">a&ntilde;os 90</strong> con una paleta de colores sobria y sofisticada, ideal para quienes buscan un calzado que se adapte tanto al entrenamiento como al uso diario. Su capellada robusta destaca por la mezcla de <strong data-path-to-node=""7"" data-index-in-node=""289"">cuero y descarne sint&eacute;tico</strong>, materiales que no solo aportan una gran durabilidad, sino que juegan con diferentes texturas para lograr un look vanguardista. Gracias a su <strong data-path-to-node=""7"" data-index-in-node=""457"">leng&uuml;eta y cuello acolchados</strong>, el pie se mantiene sujeto y c&oacute;modo, permitiendo un uso prolongado sin sacrificar el bienestar.</p>
<p data-path-to-node=""8"">La tecnolog&iacute;a de estas zapatillas est&aacute; pensada para ofrecer un andar liviano, gracias a su <strong data-path-to-node=""8"" data-index-in-node=""91"">mediasuela de Phylon de gran volumen</strong> que absorbe los impactos y brinda una <strong data-path-to-node=""8"" data-index-in-node=""166"">amortiguaci&oacute;n superior</strong> en superficies de cemento. La suela de goma con propiedades <strong data-path-to-node=""8"" data-index-in-node=""249"">antideslizantes</strong> garantiza una tracci&oacute;n firme en cada pisada, mientras que su plantilla de espuma transpirable ayuda a mantener la frescura durante todo el d&iacute;a. Con una est&eacute;tica imponente en tonos neutros, las Topper Akron son la opci&oacute;n <strong data-path-to-node=""8"" data-index-in-node=""485"">sin g&eacute;nero</strong> perfecta para quienes exigen rendimiento t&eacute;cnico y un estilo urbano con mucha personalidad.</p>";akron, calzado unisex, entrenamiento, moda, moda 90s, resistente, retro, running, topper, unisex, urbanas, zapatillas topper negras;Zapatillas Topper Akron Negro y Gris | Running Retro Unisex;Comprá las Topper Akron en negro y gris. Un diseño inspirado en los 90 con amortiguación Phylon y suela antideslizante. ¡Estilo y confort en cada paso!;Topper;SI;;;;
zapatillas-topper-akron-negro-gris;;;Talle;41;Color;negro/gris;;;121,999.00;;0.85;10.00;20.00;30.00;2;668531980041;668531980041;;;;;;;;;;;;
zapatillas-topper-akron-negro-gris;;;Talle;42;Color;negro/gris;;;121,999.00;;0.85;10.00;20.00;30.00;2;668531980042;668531980042;;;;;;;;;;;;
zapatillas-topper-akron-negro-gris;;;Talle;43;Color;negro/gris;;;121,999.00;;0.85;10.00;20.00;30.00;5;668531980043;668531980043;;;;;;;;;;;;
zapatillas-topper-akron-negro-gris;;;Talle;44;Color;negro/gris;;;121,999.00;;0.85;10.00;20.00;30.00;3;668531980044;668531980044;;;;;;;;;;;;
zapatillas-topper-akron-negro-gris;;;Talle;45;Color;negro/gris;;;121,999.00;;0.85;10.00;20.00;30.00;2;668531980045;668531980045;;;;;;;;;;;;
zapatillas-topper-akron-choco-beige;Zapatillas Topper Akron Choco/Beige;HOMBRE > CALZADO > Zapatillas Deportivas, HOMBRE > CALZADO > Zapatillas Urbanas, HOMBRE > DEPORTES, DEPORTES > RUNNING;Talle;39;Color;choco/beige;;;121,999.00;;0.65;10.00;15.00;25.00;0;668502041139;668502041139;SI;NO;"<p data-path-to-node=""7"">Las <strong data-path-to-node=""7"" data-index-in-node=""4"">zapatillas Topper Akron</strong> irrumpen con un dise&ntilde;o de running inspirado en la <strong data-path-to-node=""7"" data-index-in-node=""78"">energ&iacute;a vanguardista de los a&ntilde;os 90</strong>, fusionando una est&eacute;tica robusta con la funcionalidad necesaria para el movimiento constante. Su capellada es una pieza de dise&ntilde;o que mezcla inteligentemente texturas de <strong data-path-to-node=""7"" data-index-in-node=""284"">cuero y descarne sint&eacute;tico</strong>, ofreciendo una estructura duradera y con un estilo visual impactante. Gracias a su confecci&oacute;n con materiales transpirables y un <strong data-path-to-node=""7"" data-index-in-node=""440"">cuello y leng&uuml;eta acolchados</strong>, este calzado garantiza una experiencia de uso sumamente confortable durante todas las estaciones del a&ntilde;o.</p>
<p data-path-to-node=""8"">El rendimiento t&eacute;cnico de las Akron destaca por su <strong data-path-to-node=""8"" data-index-in-node=""51"">mediasuela de Phylon de gran volumen</strong>, que proporciona una <strong data-path-to-node=""8"" data-index-in-node=""109"">excelente amortiguaci&oacute;n</strong> y suavidad en cada impacto, ideal para superficies de cemento. La seguridad est&aacute; presente en su <strong data-path-to-node=""8"" data-index-in-node=""229"">suela de goma antideslizante</strong>, que asegura una adherencia &oacute;ptima en diversos terrenos. Ya sea para correr o para lucir un look urbano con car&aacute;cter, estas zapatillas <strong data-path-to-node=""8"" data-index-in-node=""393"">sin g&eacute;nero</strong> combinan la nostalgia retro con innovaciones modernas como su plantilla de espuma transpirable, logrando un calzado vers&aacute;til, c&oacute;modo y con una presencia inconfundible.</p>";akron, calzado unisex, moda, moda 90s, retro, running, topper, urbanas;Zapatillas Topper Akron Unisex | Running Retro 90s;Descubrí las Topper Akron: zapatillas de running con estilo retro de los 90. Amortiguación Phylon, suela antideslizante y diseño robusto para todo el año.;Topper;SI;;;;
zapatillas-topper-akron-choco-beige;;;Talle;40;Color;choco/beige;;;121,999.00;;0.80;10.00;20.00;30.00;1;668502041140;668502041140;;;;;;;;;;;;
zapatillas-topper-akron-choco-beige;;;Talle;41;Color;choco/beige;;;121,999.00;;0.80;10.00;20.00;30.00;1;668502041141;668502041141;;;;;;;;;;;;
zapatillas-topper-akron-choco-beige;;;Talle;42;Color;choco/beige;;;121,999.00;;0.80;10.00;20.00;30.00;2;668502041142;668502041142;;;;;;;;;;;;
zapatillas-topper-akron-choco-beige;;;Talle;43;Color;choco/beige;;;121,999.00;;0.80;10.00;20.00;30.00;5;668502041143;668502041143;;;;;;;;;;;;
zapatillas-topper-akron-choco-beige;;;Talle;44;Color;choco/beige;;;121,999.00;;0.80;10.00;20.00;30.00;1;668502041144;668502041144;;;;;;;;;;;;
zapatillas-topper-akron-choco-beige;;;Talle;45;Color;choco/beige;;;121,999.00;;0.80;10.00;20.00;30.00;4;668502041145;668502041145;;;;;;;;;;;;
zapatillas-topper-grove-beige-negro;Zapatillas Topper Grove Beige/Negro;MUJER > CALZADO, MUJER > DEPORTES, HOMBRE > CALZADO, HOMBRE > DEPORTES, DEPORTES > OUTDOOR;Talle;38;Color;beige/negro;;;104,999.00;;0.70;10.00;15.00;20.00;1;668264041538;668264041538;SI;NO;"<p data-path-to-node=""4"">Las <strong data-path-to-node=""4"" data-index-in-node=""4"">zapatillas Topper Grove</strong> son la elecci&oacute;n ideal para los hombres que buscan un calzado robusto y confiable tanto para actividades <strong data-path-to-node=""4"" data-index-in-node=""132"">outdoor</strong> como para el ritmo intenso de la ciudad. Este modelo destaca por su confecci&oacute;n t&eacute;cnica que combina <strong data-path-to-node=""4"" data-index-in-node=""239"">descarne y mesh</strong> en el exterior, logrando un equilibrio perfecto entre la resistencia necesaria para terrenos exigentes y la ventilaci&oacute;n fundamental para mantener el pie c&oacute;modo durante todo el d&iacute;a. Su dise&ntilde;o en tono <strong data-path-to-node=""4"" data-index-in-node=""454"">Beige Hummus con detalles en negro</strong> aporta una est&eacute;tica moderna y vers&aacute;til que se adapta a cualquier look informal.</p>
<p data-path-to-node=""5"">La pisada est&aacute; garantizada por una <strong data-path-to-node=""5"" data-index-in-node=""35"">suela de goma de alta adherencia</strong>, dise&ntilde;ada espec&iacute;ficamente para brindar tracci&oacute;n y estabilidad en diversas superficies. En su interior, cuentan con un forro de tela suave que prioriza el confort, mientras que su sistema de <strong data-path-to-node=""5"" data-index-in-node=""258"">ajuste por cordones</strong> permite un calce firme y personalizado. Ya sea para una caminata por senderos naturales o para transitar las calles con un estilo urbano y deportivo, las Topper Grove ofrecen la <strong data-path-to-node=""5"" data-index-in-node=""456"">durabilidad y el soporte</strong> que caracteriza a la marca, convirti&eacute;ndose en un aliado indispensable para el d&iacute;a a d&iacute;a.</p>";deportes outdoor, entrenamiento, grove, moda, resistente, topper, topper hombre, topper mujer, trekking, unisex;Zapatillas Topper Grove Outdoor Beige/Negro;Comprá las Zapatillas Topper Grove para hombre. Diseño resistente en descarne y mesh, ideales para outdoor y uso urbano. ¡Comodidad y durabilidad garantizada!;Topper;SI;;;;
